item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
211782,canceled,07-02-2016,Emo_SS-24020-42,1050,1,5342.98,100147917,Men's Fashion,\N,0,mygateway,07-02-2016,Gross,"1,050",2016,7,2016-7,Jul-16,FY17,204
211784,canceled,07-02-2016,GBH_GS802-7,2995,1,2995,100147918,\N,\N,0,cod,07-02-2016,Gross,"2,995",2016,7,2016-7,Jul-16,FY17,206
211786,order_refunded,07-02-2016,Mochika_M0001129-10,1148,1,1148,100147919,Men's Fashion,\N,0,cod,07-02-2016,Valid,"1,148",2016,7,2016-7,Jul-16,FY17,207
211788,canceled,07-02-2016,ajmery_TA-3,999,1,999,100147920,Men's Fashion,\N,0,cod,07-02-2016,Gross,999,2016,7,2016-7,Jul-16,FY17,207
211791,complete,07-02-2016,RS_cake rusk,190,1,190,100147922,Soghaat,\N,0,cod,07-02-2016,Net,190,2016,7,2016-7,Jul-16,FY17,208
211789,canceled,07-02-2016,Al Muhafiz Sohan Halwa Almond,350,1,630,100147921,Soghaat,\N,0,cod,07-02-2016,Gross,350,2016,7,2016-7,Jul-16,FY17,209
211790,canceled,07-02-2016,RS_Karachi Halwa Tin,280,1,630,100147921,Soghaat,\N,0,cod,07-02-2016,Gross,280,2016,7,2016-7,Jul-16,FY17,209
211792,order_refunded,07-02-2016,cr_AJWA DATES (400 GM),925,1,725,100147923,Soghaat,\N,200,cod,07-02-2016,Valid,925,2016,7,2016-7,Jul-16,FY17,210
211793,complete,07-02-2016,kcc_Bold Pocket Perfume,120,2,240,100147924,Beauty & Grooming,C-SKZ43603,0,cod,07-02-2016,Net,240,2016,7,2016-7,Jul-16,FY17,211
211794,complete,07-02-2016,UK_Gift Box Pistachio Delight 500 Gms,370,1,170,100147925,Soghaat,\N,200,cod,07-02-2016,Net,370,2016,7,2016-7,Jul-16,FY17,212
211795,complete,07-02-2016,kcc_Sultanat Pocket Perfume,120,1,120,100147926,Beauty & Grooming,C-SKZ43603,0,cod,07-02-2016,Net,120,2016,7,2016-7,Jul-16,FY17,213
211796,complete,07-02-2016,kcc_Asool Pocket Perfume,120,1,120,100147927,Beauty & Grooming,C-SKZ43603,0,cod,07-02-2016,Net,120,2016,7,2016-7,Jul-16,FY17,213
211797,complete,07-02-2016,UK_Gift Box Pistachio Delight 500 Gms,370,1,170,100147928,Soghaat,\N,200,cod,07-02-2016,Net,370,2016,7,2016-7,Jul-16,FY17,212
211798,complete,07-02-2016,Al Muhafiz Sohan Halwa Almond,350,1,350,100147929,Soghaat,\N,0,cod,07-02-2016,Net,350,2016,7,2016-7,Jul-16,FY17,68
211799,canceled,07-02-2016,Haier G20,4380,2,8760,100147930,Mobiles & Tablets,\N,0,cod,07-02-2016,Gross,"8,760",2016,7,2016-7,Jul-16,FY17,214
211800,canceled,07-02-2016,Eco Star_32U557,20104,1,20104,100147931,Entertainment,v,0,internetbanking,07-02-2016,Gross,"20,104",2016,7,2016-7,Jul-16,FY17,215
211801,canceled,07-02-2016,Dany6-954217-555652,2050,10,20500,100147932,Computing,\N,0,cod,07-02-2016,Gross,"20,500",2016,7,2016-7,Jul-16,FY17,216
211802,complete,07-02-2016,kcc_lavender,120,1,264,100147933,Home & Living,C-PEW-33551,0,cod,07-02-2016,Net,120,2016,7,2016-7,Jul-16,FY17,32
211803,complete,07-02-2016,kkc_Fayha King Air Freshener,144,1,264,100147933,Home & Living,C-PEW-33551,0,cod,07-02-2016,Net,144,2016,7,2016-7,Jul-16,FY17,32
211804,complete,07-02-2016,kkc_Lavender King Air Freshener,144,1,144,100147934,Home & Living,3293,0,cod,07-02-2016,Net,144,2016,7,2016-7,Jul-16,FY17,32
211805,complete,07-02-2016,kcc_rose,120,1,120,100147935,Home & Living,105114,0,cod,07-02-2016,Net,120,2016,7,2016-7,Jul-16,FY17,217
211806,complete,07-02-2016,kcc_fresh,180,1,180,100147936,Beauty & Grooming,105114,0,cod,07-02-2016,Net,180,2016,7,2016-7,Jul-16,FY17,217
211807,canceled,07-02-2016,west point_WF-306,3070,1,3070,100147937,Appliances,\N,0,cod,07-02-2016,Gross,"3,070",2016,7,2016-7,Jul-16,FY17,218
211808,complete,07-02-2016,RS_Sohan Halwa_Tin-1000 GM,600,2,1200,100147938,Soghaat,\N,0,cod,07-02-2016,Net,"1,200",2016,7,2016-7,Jul-16,FY17,219
211810,order_refunded,07-02-2016,kcc_glamour deal,320,1,320,100147939,Beauty & Grooming,c-uet-44938,0,cod,07-02-2016,Valid,320,2016,7,2016-7,Jul-16,FY17,36
211811,order_refunded,07-02-2016,Huawei P8 lite,19370,1,19370,100147940,Mobiles & Tablets,C-RWP-31924,0,cod,07-02-2016,Valid,"19,370",2016,7,2016-7,Jul-16,FY17,220
211812,canceled,07-02-2016,Samsung Galaxy A7 710F (2016),48000,1,48000,100147941,Mobiles & Tablets,\N,0,mcblite,07-02-2016,Gross,"48,000",2016,7,2016-7,Jul-16,FY17,221
211813,complete,07-02-2016,Al Muhafiz Sohan Halwa Almond,350,1,350,100147942,Soghaat,60615,0,cod,07-02-2016,Net,350,2016,7,2016-7,Jul-16,FY17,222
211815,complete,07-02-2016,Audionic_LT-486,250,1,250,100147944,Computing,101651,0,cod,07-02-2016,Net,250,2016,7,2016-7,Jul-16,FY17,223
211814,complete,07-02-2016,kcc_fresh,180,1,180,100147943,Beauty & Grooming,105114,0,cod,07-02-2016,Net,180,2016,7,2016-7,Jul-16,FY17,217
211816,canceled,07-02-2016,Huawei Y221,4530,1,4530,100147945,Mobiles & Tablets,\N,0,cod,07-02-2016,Gross,"4,530",2016,7,2016-7,Jul-16,FY17,218
211817,complete,07-02-2016,ajmery_TA-3,999,1,999,100147946,Men's Fashion,C-ISB-102725,0,cod,07-02-2016,Net,999,2016,7,2016-7,Jul-16,FY17,35
211818,complete,07-02-2016,ajmery_1-AJ,1099,1,1099,100147947,Men's Fashion,C-ISB-102725,0,cod,07-02-2016,Net,"1,099",2016,7,2016-7,Jul-16,FY17,35
211819,complete,07-02-2016,alpina_Popcorn Maker SF-2608,3150,1,3150,100147948,Appliances,\N,0,cod,07-02-2016,Net,"3,150",2016,7,2016-7,Jul-16,FY17,224
211820,order_refunded,07-02-2016,Haier M108,3100,1,3100,100147949,Mobiles & Tablets,C-ISB-43887,0,cod,07-02-2016,Valid,"3,100",2016,7,2016-7,Jul-16,FY17,35
211821,order_refunded,07-02-2016,Gree_24CZ8,72350,1,72350,100147950,Appliances,R-LHW-103735,0,cod,07-02-2016,Valid,"72,350",2016,7,2016-7,Jul-16,FY17,225
211822,complete,07-02-2016,kcc_glamour deal,320,5,1600,100147951,Beauty & Grooming,C-RWP-31924,0,cod,07-02-2016,Net,"1,600",2016,7,2016-7,Jul-16,FY17,33
211823,complete,07-02-2016,sentiments_Ferrero Rocher Gift Box,1,1,0,100147952,\N,\N,1,cod,07-02-2016,Net,1,2016,7,2016-7,Jul-16,FY17,226
211824,canceled,07-02-2016,hol_A-406M-42,1690,1,1690,100147953,Men's Fashion,\N,0,ublcreditcard,07-02-2016,Gross,"1,690",2016,7,2016-7,Jul-16,FY17,227
211826,order_refunded,07-02-2016,Samsung Galaxy A3,25999,1,25999,100147954,Mobiles & Tablets,C-HDD-44781,0,cod,07-02-2016,Valid,"25,999",2016,7,2016-7,Jul-16,FY17,64
211827,canceled,07-02-2016,Al Muhafiz Sohan Halwa Walnut,510,1,510,100147955,Soghaat,\N,0,cod,07-02-2016,Gross,510,2016,7,2016-7,Jul-16,FY17,146
211828,complete,07-02-2016,PHILIPS_HP8105_29,2340,1,2340,100147956,Beauty & Grooming,\N,0,cod,07-02-2016,Net,"2,340",2016,7,2016-7,Jul-16,FY17,219
211829,complete,07-02-2016,kcc_glamour deal,320,1,320,100147957,Beauty & Grooming,C-MUX-51991,0,cod,07-02-2016,Net,320,2016,7,2016-7,Jul-16,FY17,228
211830,canceled,07-02-2016,Veet_4,165,3,495,100147958,Beauty & Grooming,\N,0,cod,07-02-2016,Gross,495,2016,7,2016-7,Jul-16,FY17,229
211831,complete,07-02-2016,UK_Namkino Mix Nimco 8 Pcs Gift Pack,760,1,760,100147959,Soghaat,C-RWP-31924,0,cod,07-02-2016,Net,760,2016,7,2016-7,Jul-16,FY17,33
211832,complete,07-02-2016,RS_Sohan Halwa_Tin-1000 GM,600,1,600,100147960,Soghaat,C-RWP-31924,0,cod,07-02-2016,Net,600,2016,7,2016-7,Jul-16,FY17,33
211834,complete,07-02-2016,UK_Namkino Mix Nimco 8 Pcs Gift Pack,760,1,760,100147961,Soghaat,C-RWP-31924,0,cod,07-02-2016,Net,760,2016,7,2016-7,Jul-16,FY17,33
211835,complete,07-02-2016,UK_Namkino Mix Nimco 8 Pcs Gift Pack,760,1,760,100147962,Soghaat,C-RWP-31924,0,cod,07-02-2016,Net,760,2016,7,2016-7,Jul-16,FY17,33
211836,complete,07-02-2016,kcc_glamour deal,320,2,640,100147963,Beauty & Grooming,C-RWP-31924,0,cod,07-02-2016,Net,640,2016,7,2016-7,Jul-16,FY17,33
211837,complete,07-02-2016,RS_Gulab jaman Tin,435,1,435,100147964,Soghaat,C-RWP-31924,0,cod,07-02-2016,Net,435,2016,7,2016-7,Jul-16,FY17,33
211838,canceled,07-02-2016,RS_Baklawa 500gm,330,1,540,100147965,Soghaat,R-PEW-104414,0,mcblite,07-02-2016,Gross,330,2016,7,2016-7,Jul-16,FY17,230
211839,canceled,07-02-2016,RS_Nan Khatai,210,1,540,100147965,Soghaat,R-PEW-104414,0,mcblite,07-02-2016,Gross,210,2016,7,2016-7,Jul-16,FY17,230
211840,canceled,07-02-2016,philips_HD8323/01,20890,1,20890,100147966,Appliances,C-FSD-104646,0,cod,07-02-2016,Gross,"20,890",2016,7,2016-7,Jul-16,FY17,231
211841,complete,07-02-2016,RS_Baklawa 500gm,330,2,1790,100147967,Soghaat,\N,0,cod,07-02-2016,Net,660,2016,7,2016-7,Jul-16,FY17,232
211842,complete,07-02-2016,RS_cake rusk,190,1,1790,100147967,Soghaat,\N,0,cod,07-02-2016,Net,190,2016,7,2016-7,Jul-16,FY17,232
211843,complete,07-02-2016,cr_ALMOND PLAIN-500 GM,940,1,1790,100147967,Soghaat,\N,0,cod,07-02-2016,Net,940,2016,7,2016-7,Jul-16,FY17,232
211844,order_refunded,07-02-2016,dawlance_Health Zone Plus 15 - 1 Ton Air Conditioner,30205,1,30205,100147968,Appliances,\N,0,cod,07-02-2016,Valid,"30,205",2016,7,2016-7,Jul-16,FY17,233
211845,complete,07-02-2016,kcc_glamour deal,320,1,320,100147969,Beauty & Grooming,C-KHS-43436,0,cod,07-02-2016,Net,320,2016,7,2016-7,Jul-16,FY17,44
211846,complete,07-02-2016,kcc_glamour deal,320,1,320,100147970,Beauty & Grooming,C-KHS-43436,0,cod,07-02-2016,Net,320,2016,7,2016-7,Jul-16,FY17,44
211847,order_refunded,07-02-2016,Audionic_B-880,1375,1,1375,100147971,Computing,\N,0,cod,07-02-2016,Valid,"1,375",2016,7,2016-7,Jul-16,FY17,234
211848,complete,07-02-2016,dawlance_Health Zone Plus 15 - 1 Ton Air Conditioner,30205,1,30205,100147972,Appliances,R-PEW-41424,0,cod,07-02-2016,Net,"30,205",2016,7,2016-7,Jul-16,FY17,42
211849,order_refunded,07-02-2016,Al Muhafiz Sohan Halwa Walnut,510,1,510,100147973,Soghaat,\N,0,cod,07-02-2016,Valid,510,2016,7,2016-7,Jul-16,FY17,235
211850,complete,07-02-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,1,100147974,Beauty & Grooming,C-KHS-43436,0,cod,07-02-2016,Net,240,2016,7,2016-7,Jul-16,FY17,44
211851,canceled,07-02-2016,mm_AG-3017,2070,1,2070,100147975,Appliances,\N,0,internetbanking,07-02-2016,Gross,"2,070",2016,7,2016-7,Jul-16,FY17,235
211852,order_refunded,07-02-2016,VITAMIN_VITA HAIR TREATMENT,2000,1,3200,100147976,Beauty & Grooming,C-PEW-103055,0,cod,07-02-2016,Valid,"2,000",2016,7,2016-7,Jul-16,FY17,236
211853,order_refunded,07-02-2016,vitamin_Aloe Vera Plus,400,3,3200,100147976,Health & Sports,C-PEW-103055,0,cod,07-02-2016,Valid,"1,200",2016,7,2016-7,Jul-16,FY17,236
211854,complete,07-02-2016,audionic6-954217-562582,585,1,0,100147977,Computing, R-LHC-104412,0,customercredit,07-02-2016,Net,585,2016,7,2016-7,Jul-16,FY17,237
211855,canceled,07-02-2016,MYWALET_MW-060-BROWN,626,1,7977.8,100147978,Men's Fashion,\N,0,cod,07-02-2016,Gross,626,2016,7,2016-7,Jul-16,FY17,238
211856,canceled,07-02-2016,WE_MA14,1658,1,7977.8,100147978,Women's Fashion,\N,0,cod,07-02-2016,Gross,"1,658",2016,7,2016-7,Jul-16,FY17,238
211857,canceled,07-02-2016,Teenz_E-1573,1233,1,7977.8,100147978,Women's Fashion,\N,0,cod,07-02-2016,Gross,"1,233",2016,7,2016-7,Jul-16,FY17,238
211858,canceled,07-02-2016,AT-TT-2,1127.25,1,7977.8,100147978,Kids & Baby,\N,0,cod,07-02-2016,Gross,"1,127",2016,7,2016-7,Jul-16,FY17,238
211859,canceled,07-02-2016,AT-MFNC-10,1160.65,1,7977.8,100147978,Kids & Baby,\N,0,cod,07-02-2016,Gross,"1,161",2016,7,2016-7,Jul-16,FY17,238
211860,canceled,07-02-2016,BB_KIDSHD_PIR,799,1,7977.8,100147978,Kids & Baby,\N,0,cod,07-02-2016,Gross,799,2016,7,2016-7,Jul-16,FY17,238
211861,canceled,07-02-2016,BB_KIDSHD_ BUL,799,1,7977.8,100147978,Kids & Baby,\N,0,cod,07-02-2016,Gross,799,2016,7,2016-7,Jul-16,FY17,238
211862,canceled,07-02-2016,JBS_SL-STOR-031,280,1,7977.8,100147978,Home & Living,\N,0,cod,07-02-2016,Gross,280,2016,7,2016-7,Jul-16,FY17,238
211863,canceled,07-02-2016,BO_nonRC-Jeep-Silver,320,1,7977.8,100147978,Kids & Baby,\N,0,cod,07-02-2016,Gross,320,2016,7,2016-7,Jul-16,FY17,238
211864,complete,07-02-2016,AUDIONIC BT110 SPEAKER,775,1,775,100147979,Computing,\N,0,cod,07-02-2016,Net,775,2016,7,2016-7,Jul-16,FY17,239
211865,canceled,07-02-2016,Audionic_B-880,1375,1,11527,100147980,Computing,\N,0,mygateway,07-02-2016,Gross,"1,375",2016,7,2016-7,Jul-16,FY17,240
211866,canceled,07-02-2016,Huawei Y221,4530,1,11527,100147980,Mobiles & Tablets,\N,0,mygateway,07-02-2016,Gross,"4,530",2016,7,2016-7,Jul-16,FY17,240
211867,canceled,07-02-2016,sapil_Sapil Chichi Women 100ML,1647,1,11527,100147980,Beauty & Grooming,\N,0,mygateway,07-02-2016,Gross,"1,647",2016,7,2016-7,Jul-16,FY17,240
211868,canceled,07-02-2016,AKL_A131128777_SS-33_Yellow,3975,1,11527,100147980,Women's Fashion,\N,0,mygateway,07-02-2016,Gross,"3,975",2016,7,2016-7,Jul-16,FY17,240
211869,complete,07-02-2016,Al Muhafiz Sohan Halwa Almond,350,1,350,100147981,Soghaat,C-PEW-33745,0,cod,07-02-2016,Net,350,2016,7,2016-7,Jul-16,FY17,32
211870,complete,07-02-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147982,Beauty & Grooming,80702,0,cod,07-02-2016,Net,240,2016,7,2016-7,Jul-16,FY17,241
211871,order_refunded,07-02-2016,cr_AJWA DATES (400 GM),925,2,1850,100147983,Soghaat,R-RWP-103991,0,cod,07-02-2016,Valid,"1,850",2016,7,2016-7,Jul-16,FY17,66
211872,canceled,07-02-2016,Audionic_B-880,1375,1,11527,100147984,Computing,\N,0,ublcreditcard,07-02-2016,Gross,"1,375",2016,7,2016-7,Jul-16,FY17,240
211873,canceled,07-02-2016,Huawei Y221,4530,1,11527,100147984,Mobiles & Tablets,\N,0,ublcreditcard,07-02-2016,Gross,"4,530",2016,7,2016-7,Jul-16,FY17,240
211874,canceled,07-02-2016,sapil_Sapil Chichi Women 100ML,1647,1,11527,100147984,Beauty & Grooming,\N,0,ublcreditcard,07-02-2016,Gross,"1,647",2016,7,2016-7,Jul-16,FY17,240
211875,canceled,07-02-2016,AKL_A131128777_SS-33_Yellow,3975,1,11527,100147984,Women's Fashion,\N,0,ublcreditcard,07-02-2016,Gross,"3,975",2016,7,2016-7,Jul-16,FY17,240
211876,complete,07-02-2016,UK_ Namkino Daal Moong 200 Gms,90,1,90,100147985,Soghaat,R6596,0,cod,07-02-2016,Net,90,2016,7,2016-7,Jul-16,FY17,123
211877,complete,07-02-2016,UK_Namkino All In One 200 Gms,80,1,80,100147986,Soghaat,R6596,0,cod,07-02-2016,Net,80,2016,7,2016-7,Jul-16,FY17,123
211878,order_refunded,07-02-2016,Haier G20,4380,1,4380,100147987,Mobiles & Tablets,\N,0,cod,07-02-2016,Valid,"4,380",2016,7,2016-7,Jul-16,FY17,242
211879,complete,07-02-2016,UK_Namkino Mix Nimco 400 Gms,170,1,170,100147988,Soghaat,R6596,0,cod,07-02-2016,Net,170,2016,7,2016-7,Jul-16,FY17,123
211880,complete,07-02-2016,UK_ Namkino Daal Moong 200 Gms,90,2,180,100147989,Soghaat,R6596,0,cod,07-02-2016,Net,180,2016,7,2016-7,Jul-16,FY17,123
211881,complete,07-02-2016,UK_Namkino Mix Nimco 400 Gms,170,1,170,100147990,Soghaat,R6596,0,cod,07-02-2016,Net,170,2016,7,2016-7,Jul-16,FY17,123
211882,complete,07-02-2016,UK_ Namkino Daal Moong 200 Gms,90,1,90,100147991,Soghaat,R6596,0,cod,07-02-2016,Net,90,2016,7,2016-7,Jul-16,FY17,123
211883,canceled,07-02-2016,Dany6-954217-691862,925,1,925,100147992,Computing,\N,0,cod,07-02-2016,Gross,925,2016,7,2016-7,Jul-16,FY17,243
211884,complete,07-02-2016,RS_Soan Papri-250gm,150,1,150,100147993,Soghaat,R6596,0,cod,07-02-2016,Net,150,2016,7,2016-7,Jul-16,FY17,123
211885,complete,07-02-2016,RS_Soan Papri-250gm,150,1,150,100147994,Soghaat,R6596,0,cod,07-02-2016,Net,150,2016,7,2016-7,Jul-16,FY17,123
211886,complete,07-02-2016,sentiments_WRK1612,1,1,0,100147995,\N,\N,1,cod,07-02-2016,Net,1,2016,7,2016-7,Jul-16,FY17,244
211887,complete,07-02-2016,kke_SCF690_17-A2P-global-001,1160,1,1160,100147996,Kids & Baby,\N,0,cod,07-02-2016,Net,"1,160",2016,7,2016-7,Jul-16,FY17,245
211888,complete,07-02-2016,RS_Soan Papri-250gm,150,1,150,100147997,Soghaat,R6596,0,cod,07-02-2016,Net,150,2016,7,2016-7,Jul-16,FY17,123
211889,complete,07-02-2016,PucaM_SS-35-OLIVE BLACK-42,1650,1,0,100147998,Men's Fashion,\N,0,customercredit,07-02-2016,Net,"1,650",2016,7,2016-7,Jul-16,FY17,246
211891,complete,07-02-2016,ajmery_SYB-519-43,959,1,0,100147998,Men's Fashion,\N,0,customercredit,07-02-2016,Net,959,2016,7,2016-7,Jul-16,FY17,246
211893,complete,07-02-2016,Bold_Classic,299,1,0,100147998,Beauty & Grooming,\N,0,customercredit,07-02-2016,Net,299,2016,7,2016-7,Jul-16,FY17,246
211894,complete,07-02-2016,Bold_Active,299,1,0,100147998,Beauty & Grooming,\N,0,customercredit,07-02-2016,Net,299,2016,7,2016-7,Jul-16,FY17,246
211895,complete,07-02-2016,PucaM_atlas-grey-42,1200,1,0,100147998,Men's Fashion,\N,0,customercredit,07-02-2016,Net,"1,200",2016,7,2016-7,Jul-16,FY17,246
211898,complete,07-02-2016,UK_Soan Papdi Original 250 Gms,150,1,150,100148000,Soghaat,\N,0,cod,07-02-2016,Net,150,2016,7,2016-7,Jul-16,FY17,247
211897,complete,07-02-2016,Life source_GS300,1090,1,890,100147999,Health & Sports,\N,200,cod,07-02-2016,Net,"1,090",2016,7,2016-7,Jul-16,FY17,248
211899,canceled,07-02-2016,RS_Nan Khatai,210,1,210,100148001,Soghaat,\N,0,cod,07-02-2016,Gross,210,2016,7,2016-7,Jul-16,FY17,247
211900,complete,07-02-2016,OPI_NLF16,990,1,990,100148002,Beauty & Grooming,\N,0,cod,07-02-2016,Net,990,2016,7,2016-7,Jul-16,FY17,249
211902,canceled,07-02-2016,Al Muhafiz Sohan Halwa Almond,350,2,700,100148004,Soghaat,\N,0,cod,07-02-2016,Gross,700,2016,7,2016-7,Jul-16,FY17,243
211903,canceled,07-02-2016,UK_Bangali Chum Chum Tin Pack  500 Gms,260,1,260,100148005,Soghaat,\N,0,cod,07-02-2016,Gross,260,2016,7,2016-7,Jul-16,FY17,247
211901,complete,07-02-2016,kcc_fresh,180,1,180,100148003,Beauty & Grooming,RWP-R-50687,0,cod,07-02-2016,Net,180,2016,7,2016-7,Jul-16,FY17,250
211904,complete,07-02-2016,salience_SK101-L,1999,1,1999,100148006,Men's Fashion,\N,0,cod,07-02-2016,Net,"1,999",2016,7,2016-7,Jul-16,FY17,251
211906,complete,07-02-2016,UK_Chum Chum Tin Pack  500 Gms,260,1,260,100148007,Soghaat,\N,0,cod,07-02-2016,Net,260,2016,7,2016-7,Jul-16,FY17,247
211907,complete,07-02-2016,Al Muhafiz Sohan Halwa Almond,350,1,350,100148008,Soghaat,\N,0,cod,07-02-2016,Net,350,2016,7,2016-7,Jul-16,FY17,252
211908,complete,07-02-2016,Al Muhafiz Sohan Halwa Almond,350,1,350,100148009,Soghaat,\N,0,cod,07-02-2016,Net,350,2016,7,2016-7,Jul-16,FY17,253
211909,complete,07-02-2016,Al Muhafiz Sohan Halwa Almond,350,1,350,100148010,Soghaat,\N,0,cod,07-02-2016,Net,350,2016,7,2016-7,Jul-16,FY17,254
211910,canceled,07-02-2016,panasonic_3411,3200,2,6400,100148011,Mobiles & Tablets,\N,0,cod,07-02-2016,Gross,"6,400",2016,7,2016-7,Jul-16,FY17,255
211911,complete,07-02-2016,UK_Cake Rusk Cardamom 150 Gms,90,1,90,100148012,Soghaat,\N,0,cod,07-02-2016,Net,90,2016,7,2016-7,Jul-16,FY17,247
211912,complete,07-02-2016,UK_Namkino Mix Nimco 200 Gms,80,1,80,100148013,Soghaat,102795,0,cod,07-02-2016,Net,80,2016,7,2016-7,Jul-16,FY17,256
211913,complete,07-02-2016,bb_WSTIV,1100,1,2799,100148014,Kids & Baby,\N,0,cod,07-02-2016,Net,"1,100",2016,7,2016-7,Jul-16,FY17,257
211914,complete,07-02-2016,KI_bedsheet-2050mkmmbs,1699,1,2799,100148014,Home & Living,\N,0,cod,07-02-2016,Net,"1,699",2016,7,2016-7,Jul-16,FY17,257
211915,complete,07-02-2016,Al Muhafiz Sohan Halwa Cashew,570,1,370,100148015,Soghaat,\N,200,cod,07-02-2016,Net,570,2016,7,2016-7,Jul-16,FY17,258
211916,complete,07-02-2016,kcc_Bakheer Pocket Perfume,120,2,240,100148016,Beauty & Grooming,C-KHC-44247,0,cod,07-02-2016,Net,240,2016,7,2016-7,Jul-16,FY17,114
211917,order_refunded,07-02-2016,PHILIPS_HP8600_32,2950,1,2950,100148017,Beauty & Grooming,\N,0,cod,07-02-2016,Valid,"2,950",2016,7,2016-7,Jul-16,FY17,156
211918,complete,07-02-2016,kcc_glamour deal,320,1,320,100148018,Beauty & Grooming,C-MUX-43033,0,cod,07-02-2016,Net,320,2016,7,2016-7,Jul-16,FY17,259
211919,complete,07-02-2016,audionic_AH-70,190,2,180,100148019,Computing,\N,200,cod,07-02-2016,Net,380,2016,7,2016-7,Jul-16,FY17,248
211920,order_refunded,07-02-2016,UK_Cake Rusk Cardamom 150 Gms,90,1,90,100148020,Soghaat,\N,0,cod,07-02-2016,Valid,90,2016,7,2016-7,Jul-16,FY17,260
211923,complete,07-02-2016,UK_Tea Rusk Regular 220 Gms,75,1,75,100148022,Soghaat,\N,0,cod,07-02-2016,Net,75,2016,7,2016-7,Jul-16,FY17,260
211921,order_refunded,07-02-2016,bata_comfit-8613714-43-9,999,1,999,100148021,Men's Fashion,102795,0,cod,07-02-2016,Valid,999,2016,7,2016-7,Jul-16,FY17,256
211924,order_refunded,07-02-2016,Dawlance_MD 10 + DWB 600,8420,1,8420,100148023,\N,c-lhc-34292,0,cod,07-02-2016,Valid,"8,420",2016,7,2016-7,Jul-16,FY17,261
211925,complete,07-02-2016,kcc_Bakheer Pocket Perfume,120,2,1160,100148024,Beauty & Grooming,R-KHW-104406,0,cod,07-02-2016,Net,240,2016,7,2016-7,Jul-16,FY17,13
211926,complete,07-02-2016,kcc_Oudh Pocket Perfume,120,1,1160,100148024,Beauty & Grooming,R-KHW-104406,0,cod,07-02-2016,Net,120,2016,7,2016-7,Jul-16,FY17,13
211927,complete,07-02-2016,kcc_Cool Pocket Perfume,120,1,1160,100148024,Beauty & Grooming,R-KHW-104406,0,cod,07-02-2016,Net,120,2016,7,2016-7,Jul-16,FY17,13
211928,complete,07-02-2016,kcc_glamour deal,320,1,1160,100148024,Beauty & Grooming,R-KHW-104406,0,cod,07-02-2016,Net,320,2016,7,2016-7,Jul-16,FY17,13
211929,complete,07-02-2016,kcc_social,180,1,1160,100148024,Beauty & Grooming,R-KHW-104406,0,cod,07-02-2016,Net,180,2016,7,2016-7,Jul-16,FY17,13
211930,complete,07-02-2016,kcc_smart,180,1,1160,100148024,Home & Living,R-KHW-104406,0,cod,07-02-2016,Net,180,2016,7,2016-7,Jul-16,FY17,13
211931,complete,07-02-2016,Rajesh_RAJ001,1300,1,1300,100148025,Home & Living,c-lhc-34292,0,cod,07-02-2016,Net,"1,300",2016,7,2016-7,Jul-16,FY17,261
211932,complete,07-02-2016,HR_Moong Dal 200g,200,1,785,100148026,Soghaat,R-skz104411,0,cod,07-02-2016,Net,200,2016,7,2016-7,Jul-16,FY17,262
211933,complete,07-02-2016,UK_Karachi Halwa Tin Pack 400 Gms,235,1,785,100148026,Soghaat,R-skz104411,0,cod,07-02-2016,Net,235,2016,7,2016-7,Jul-16,FY17,262
211934,complete,07-02-2016,Al Muhafiz Sohan Halwa Almond,350,1,785,100148026,Soghaat,R-skz104411,0,cod,07-02-2016,Net,350,2016,7,2016-7,Jul-16,FY17,262
211935,complete,07-02-2016,bed&rest_Danika 3D,630,1,630,100148027,Home & Living,\N,0,cod,07-02-2016,Net,630,2016,7,2016-7,Jul-16,FY17,263
211936,complete,07-02-2016,Rajesh_RAJ001,1300,1,1300,100148028,Home & Living,c-lhc-34292,0,cod,07-02-2016,Net,"1,300",2016,7,2016-7,Jul-16,FY17,261
211941,complete,07-02-2016,UK_Soan Papdi Original 250 Gms,150,1,150,100148030,Soghaat,\N,0,cod,07-02-2016,Net,150,2016,7,2016-7,Jul-16,FY17,264
211937,complete,07-02-2016,emo_SS-17227-L,475,1,2425,100148029,Men's Fashion,\N,0,cod,07-02-2016,Net,475,2016,7,2016-7,Jul-16,FY17,52
211939,complete,07-02-2016,sst_Jessy-Regular fit-Large,1950,1,2425,100148029,Men's Fashion,\N,0,cod,07-02-2016,Net,"1,950",2016,7,2016-7,Jul-16,FY17,52
211942,order_refunded,07-02-2016,Al Muhafiz Sohan Halwa Almond,350,1,1628,100148031,Soghaat,\N,0,cod,07-02-2016,Valid,350,2016,7,2016-7,Jul-16,FY17,265
211943,order_refunded,07-02-2016,RS_Habshi Halwa Tin,280,1,1628,100148031,Soghaat,\N,0,cod,07-02-2016,Valid,280,2016,7,2016-7,Jul-16,FY17,265
211944,order_refunded,07-02-2016,BK5110500DG,499,2,1628,100148031,Soghaat,\N,0,cod,07-02-2016,Valid,998,2016,7,2016-7,Jul-16,FY17,265
